month,participantID,averageBalance,householdSize,haveKids,age,educationLevel,interestGroup,joviality
2022-09,480.0,17397.060060811353,1,False,39,HighSchoolOrCollege,B,0.211241597
2022-09,481.0,7292.304579816751,1,False,44,Low,B,0.563457797
2022-09,482.0,17784.159766425386,1,False,55,HighSchoolOrCollege,I,0.012329643000000001
2022-09,483.0,39477.82072046215,1,False,36,Graduate,J,0.209746249
2022-09,484.0,8577.42899154597,1,False,42,Bachelors,B,0.936547208
2022-09,485.0,10174.754642304608,1,False,28,Low,F,0.24042683
2022-09,486.0,11276.796221559584,1,False,29,Low,G,0.02038719
2022-09,487.0,22753.368177233006,1,False,49,Bachelors,I,0.471347147
2022-09,488.0,3618.1956049869136,1,False,51,HighSchoolOrCollege,F,0.770104322
2022-09,489.0,34482.74177716733,1,False,24,Bachelors,A,0.107608661
2022-09,490.0,17930.63885081728,1,False,46,HighSchoolOrCollege,D,0.008404856
2022-09,491.0,23687.496651544734,1,False,19,Bachelors,B,0.843920569
2022-09,492.0,22419.530703647153,1,False,58,Bachelors,I,0.364100624
2022-09,493.0,20969.6243606021,1,False,29,Bachelors,I,0.641308283
2022-09,494.0,18520.445139186373,1,False,40,HighSchoolOrCollege,E,0.149860389
2022-09,495.0,9135.300098852707,1,False,47,HighSchoolOrCollege,H,0.478280008
2022-09,496.0,17959.374742436357,1,False,49,HighSchoolOrCollege,F,0.145298865
2022-09,497.0,4695.941423733962,1,False,28,HighSchoolOrCollege,D,0.9062507759999999
2022-09,498.0,9654.217563098746,1,False,49,HighSchoolOrCollege,B,0.653874654
2022-09,499.0,39170.557236952984,1,False,28,Graduate,I,0.494442294
2022-09,500.0,14776.384543736702,1,False,53,HighSchoolOrCollege,C,0.239743189
2022-09,501.0,8078.869120160887,1,False,23,Bachelors,E,0.895202266
2022-09,502.0,9868.78243221692,1,False,18,HighSchoolOrCollege,F,0.597042481
2022-09,503.0,2484.9497715296397,1,False,24,HighSchoolOrCollege,A,0.892482505
2022-09,504.0,12973.102910025953,3,True,35,HighSchoolOrCollege,C,0.10871195300000001
2022-09,505.0,10676.311842775314,3,True,45,HighSchoolOrCollege,F,0.466477753
2022-09,506.0,35870.353834643305,3,True,34,Graduate,E,0.602514117
2022-09,507.0,4056.8455667228413,3,True,34,Low,G,0.293051648
2022-09,508.0,6045.931853783198,3,True,31,HighSchoolOrCollege,F,0.87972655
2022-09,511.0,12859.342216248213,3,True,27,HighSchoolOrCollege,C,0.17353799399999997
2022-09,513.0,12664.703674559692,3,True,57,HighSchoolOrCollege,H,0.306487271
2022-09,515.0,12064.925167774665,3,True,32,HighSchoolOrCollege,H,0.41490899
2022-09,516.0,9483.979052404911,3,True,22,HighSchoolOrCollege,A,0.36971195700000004
2022-09,517.0,10644.897007136056,3,True,35,HighSchoolOrCollege,I,0.46045154899999996
2022-09,518.0,10555.889343819244,3,True,44,HighSchoolOrCollege,A,0.379599106
2022-09,519.0,3065.987204943743,3,True,18,HighSchoolOrCollege,E,0.9748028540000001
2022-09,520.0,29076.562150383423,3,True,40,Bachelors,H,0.154725513
2022-09,521.0,10357.15388664456,3,True,39,HighSchoolOrCollege,I,0.477456741
2022-09,522.0,6005.6213324534565,3,True,20,Low,E,0.27769943399999997
2022-09,524.0,29602.459556847032,3,True,33,Bachelors,C,0.262933648
2022-09,525.0,14487.766314950137,3,True,55,HighSchoolOrCollege,D,0.01017311
2022-09,527.0,7696.905916240576,3,True,31,HighSchoolOrCollege,F,0.543392106
2022-09,528.0,14448.848368961268,3,True,44,HighSchoolOrCollege,C,0.008329855
2022-09,529.0,32725.668625139584,3,True,27,Graduate,D,0.5684054129999999
2022-09,530.0,8328.004185273307,3,True,42,HighSchoolOrCollege,A,0.585489943
2022-09,531.0,12136.571302446697,3,True,54,HighSchoolOrCollege,D,0.134122197
2022-09,532.0,34402.550991552016,3,True,51,Graduate,B,0.303479796
2022-09,533.0,7816.335022601524,3,True,51,HighSchoolOrCollege,E,0.504013735
2022-09,534.0,27423.894878998493,3,True,50,Bachelors,F,0.298257944
2022-09,535.0,25940.082402153883,3,True,46,Bachelors,H,0.428775106
2022-09,536.0,12321.067980631151,3,True,46,HighSchoolOrCollege,J,0.137689076
2022-09,537.0,3303.194952037996,3,True,42,HighSchoolOrCollege,D,0.9698682540000001
2022-09,538.0,25096.02468198501,3,True,22,Bachelors,C,0.617029061
2022-09,540.0,4323.966468863234,3,True,44,Bachelors,C,0.820897579
2022-09,542.0,28303.37790610059,3,True,27,Bachelors,D,0.14942487599999998
2022-09,543.0,7688.972560914758,3,True,54,HighSchoolOrCollege,D,0.5570043060000001
2022-09,544.0,26168.571170661584,3,True,18,Bachelors,G,0.574526753
2022-09,545.0,7130.316816465131,3,True,18,HighSchoolOrCollege,B,0.632529807
2022-09,546.0,26040.355035319506,3,True,60,Bachelors,H,0.06128249400000001
2022-09,547.0,27843.85497571591,3,True,20,Bachelors,J,0.065619544
2022-09,548.0,27090.020222820243,3,True,54,Bachelors,H,0.061410383
2022-09,549.0,11833.05441646444,3,True,40,HighSchoolOrCollege,F,0.21190319300000002
2022-09,550.0,6878.45295062679,3,True,46,HighSchoolOrCollege,J,0.420901962
2022-09,551.0,30550.943490146212,3,True,58,Graduate,D,0.492572167
2022-09,552.0,35612.66972411178,3,True,60,Graduate,E,0.057542458
2022-09,554.0,8305.740129397238,3,True,29,HighSchoolOrCollege,C,0.551760119
2022-09,555.0,6826.476116733606,3,True,23,HighSchoolOrCollege,J,0.604777434
2022-09,556.0,5094.957917422242,3,True,30,HighSchoolOrCollege,B,0.626384882
2022-09,557.0,6980.480740124126,3,True,18,HighSchoolOrCollege,D,0.540412762
2022-09,559.0,11167.259696651921,3,True,60,Bachelors,A,0.684335696
2022-09,560.0,12003.478292235723,3,True,46,HighSchoolOrCollege,D,0.24028820899999997
2022-09,561.0,11104.188059799635,3,True,51,HighSchoolOrCollege,A,0.24858955
2022-09,562.0,27126.754796931156,3,True,49,Bachelors,J,0.329193948
2022-09,563.0,19182.07511344114,3,True,41,Bachelors,I,0.970166283
2022-09,564.0,5503.945720202215,3,True,38,Bachelors,G,0.842958885
2022-09,565.0,7230.050008037887,3,True,56,Bachelors,C,0.9064497779999999
2022-09,566.0,7676.175079808468,3,True,22,HighSchoolOrCollege,C,0.401423701
2022-09,569.0,5963.178135138342,3,True,20,HighSchoolOrCollege,C,0.650812395
2022-09,570.0,23667.877747106508,3,True,49,Bachelors,C,0.539205582
2022-09,571.0,5669.443431630377,3,True,57,HighSchoolOrCollege,D,0.36821258
2022-09,573.0,4774.283275835519,3,True,49,Graduate,I,0.978406157
2022-09,576.0,12943.585294744762,3,True,23,Graduate,D,0.968722072
2022-09,578.0,3297.151146942158,3,True,21,Bachelors,E,0.98284777
2022-09,579.0,9436.391878442253,2,False,48,Bachelors,F,0.768714853
2022-09,581.0,28656.041526315752,2,False,60,Graduate,J,0.417992624
2022-09,582.0,6412.2132433759525,2,False,50,HighSchoolOrCollege,D,0.468741471
2022-09,583.0,24833.519446113136,2,False,50,Graduate,J,0.5681541760000001
2022-09,584.0,25983.694809959172,2,False,36,Bachelors,H,0.130737765
2022-09,585.0,26869.996134061737,2,False,34,Bachelors,D,0.265413241
2022-09,586.0,14348.348042451797,2,False,41,HighSchoolOrCollege,B,0.008705951
2022-09,587.0,5726.2816300942,2,False,51,HighSchoolOrCollege,F,0.444743825
2022-09,588.0,4511.05740292205,2,False,45,HighSchoolOrCollege,I,0.41203827299999995
2022-09,590.0,7296.195810740614,2,False,53,HighSchoolOrCollege,A,0.44856915799999997
2022-09,591.0,26446.208345632946,2,False,54,Bachelors,H,0.263048698
2022-09,592.0,32041.609030374526,2,False,32,Graduate,A,0.22126511
2022-09,593.0,4320.103922898342,2,False,43,HighSchoolOrCollege,A,0.919710751
2022-09,594.0,31015.815973746514,2,False,37,Graduate,F,0.278112333
2022-09,596.0,17923.765223553753,2,False,19,Graduate,F,0.9675551609999999
2022-09,597.0,7255.101870821161,2,False,30,HighSchoolOrCollege,I,0.40834575700000003
2022-09,598.0,11681.785487902465,2,False,22,HighSchoolOrCollege,H,0.171959185
2022-09,600.0,11507.908570263618,2,False,49,Bachelors,C,0.791591163
2022-09,601.0,5977.505915042618,2,False,32,HighSchoolOrCollege,E,0.5858436779999999
2022-09,606.0,7016.6000470418185,2,False,28,HighSchoolOrCollege,H,0.370138058
2022-09,607.0,5258.279145208122,2,False,53,HighSchoolOrCollege,I,0.37024695700000004
2022-09,608.0,5023.975637194144,2,False,24,HighSchoolOrCollege,B,0.358497175
2022-09,609.0,24395.965601859494,2,False,42,Bachelors,H,0.213011118
2022-09,610.0,26025.60252933972,2,False,58,Graduate,G,0.526105544
2022-09,612.0,24149.270078275506,2,False,41,Bachelors,J,0.034839253
2022-09,613.0,5141.871240939839,2,False,46,HighSchoolOrCollege,E,0.541632245
2022-09,614.0,10120.437271822204,2,False,45,HighSchoolOrCollege,H,0.059062573
2022-09,616.0,5164.8612860212725,2,False,52,HighSchoolOrCollege,J,0.5447822689999999
2022-09,618.0,11155.974684560735,2,False,22,HighSchoolOrCollege,E,0.08991524099999999
2022-09,619.0,11147.605081537773,2,False,31,HighSchoolOrCollege,E,0.025245947999999997
2022-09,620.0,6579.451631538845,2,False,31,Bachelors,A,0.673541165
2022-09,622.0,16851.349120035182,2,False,54,Bachelors,J,0.719188185
2022-09,623.0,5661.470532384027,2,False,56,HighSchoolOrCollege,B,0.576129491
2022-09,624.0,17331.389547500617,2,False,31,Bachelors,C,0.916163673
2022-09,625.0,5118.52434968397,2,False,35,HighSchoolOrCollege,G,0.604580267
2022-09,626.0,16346.940338574526,2,False,28,Bachelors,D,0.7938805059999999
2022-09,627.0,24290.789668036676,2,False,60,Bachelors,H,0.26189132
2022-09,630.0,21261.337105857605,2,False,30,Bachelors,G,0.6538811170000001
2022-09,631.0,10333.912810048369,2,False,56,HighSchoolOrCollege,G,0.21794902600000002
2022-09,632.0,22997.758037512096,2,False,38,Bachelors,J,0.243164359
2022-09,633.0,28887.053773637086,2,False,32,Graduate,H,0.227976736
2022-09,635.0,25086.76391400451,2,False,33,Graduate,J,0.447001762
2022-09,636.0,10887.35494380409,2,False,39,HighSchoolOrCollege,A,0.104168464
2022-09,637.0,21701.04498845634,2,False,23,Bachelors,F,0.573248725
2022-09,638.0,10753.125980580895,2,False,48,HighSchoolOrCollege,I,0.221999544
2022-09,640.0,13704.177815291738,2,False,24,Bachelors,D,0.686982312
2022-09,642.0,11315.719653020416,2,False,37,HighSchoolOrCollege,D,0.26173259600000004
2022-09,644.0,10199.528616295403,2,False,37,HighSchoolOrCollege,A,0.130781968
2022-09,645.0,30210.482921050516,2,False,33,Graduate,E,0.134078822
2022-09,646.0,14452.11750636812,2,False,36,Graduate,I,0.9625206940000001
2022-09,648.0,21477.19153480783,2,False,49,Bachelors,B,0.6349943020000001
2022-09,649.0,10055.818021082894,2,False,38,HighSchoolOrCollege,A,0.042960665
2022-09,650.0,19085.912921568543,2,False,31,Graduate,C,0.846974117
2022-09,651.0,10348.149984952935,2,False,24,HighSchoolOrCollege,E,0.047571870999999995
2022-09,652.0,9047.545764787525,2,False,30,Bachelors,B,0.6653079679999999
2022-09,654.0,10392.117826898826,2,False,19,Bachelors,C,0.8720698309999999
2022-09,656.0,22690.916496732894,2,False,41,Bachelors,F,0.315950154
2022-09,659.0,17451.03390897748,2,False,49,Graduate,H,0.741834688
2022-09,660.0,18653.494689904466,2,False,30,Bachelors,D,0.35491031700000003
2022-09,661.0,9988.22953888537,2,False,22,HighSchoolOrCollege,H,0.056860735999999995
2022-09,662.0,29584.61553613519,2,False,47,Graduate,H,0.038611163999999996
2022-09,664.0,10258.850972192045,2,False,53,HighSchoolOrCollege,H,0.270124892
2022-09,665.0,7730.249148610972,2,False,30,HighSchoolOrCollege,G,0.17285529100000002
2022-09,666.0,21885.875145795613,2,False,32,Bachelors,J,0.328627654
2022-09,667.0,9039.671849823288,2,False,19,HighSchoolOrCollege,F,0.037996177
2022-09,669.0,9923.120333918781,2,False,28,HighSchoolOrCollege,B,0.183180758
2022-09,671.0,9426.649080316762,2,False,51,HighSchoolOrCollege,C,0.270624129
2022-09,672.0,22963.82843659422,1,False,22,Bachelors,I,0.470322266
2022-09,673.0,8757.133679938685,1,False,23,Low,I,0.051798314000000005
2022-09,674.0,6596.771434551955,1,False,43,HighSchoolOrCollege,F,0.543992757
2022-09,675.0,5373.896080264812,1,False,55,HighSchoolOrCollege,A,0.545251458
2022-09,676.0,13829.041340482805,1,False,37,HighSchoolOrCollege,J,0.068612756
2022-09,677.0,12878.29438758439,1,False,47,HighSchoolOrCollege,A,0.137446199
2022-09,678.0,6275.236015254772,1,False,38,Bachelors,D,0.90601112
2022-09,679.0,6809.788953952987,1,False,54,Graduate,F,0.980481087
2022-09,680.0,6680.430312860193,1,False,48,Low,C,0.141341978
2022-09,681.0,5569.009869849776,1,False,51,HighSchoolOrCollege,G,0.440943662
2022-09,682.0,6006.548606601864,1,False,32,HighSchoolOrCollege,B,0.392351739
2022-09,683.0,32619.676723506556,1,False,31,Graduate,G,0.241410497
2022-09,684.0,25392.028854906992,1,False,30,Graduate,C,0.41106914200000005
2022-09,685.0,21054.684652382057,1,False,42,Bachelors,A,0.599260494
2022-09,686.0,12470.083304448612,1,False,21,Bachelors,C,0.7865241279999999
2022-09,687.0,3212.623889236801,1,False,48,HighSchoolOrCollege,G,0.954361914
2022-09,688.0,5893.8642121627345,1,False,50,HighSchoolOrCollege,J,0.434048369
2022-09,689.0,20800.009833543198,1,False,49,Bachelors,G,0.42355875
2022-09,690.0,6306.221939785288,1,False,50,Low,C,0.467859308
2022-09,691.0,23066.579733737544,1,False,36,Graduate,D,0.609420425
2022-09,692.0,23455.048613904863,1,False,54,Graduate,C,0.560883015
2022-09,693.0,6957.291364211547,1,False,39,HighSchoolOrCollege,B,0.402956862
2022-09,694.0,6498.743699051607,1,False,55,HighSchoolOrCollege,J,0.39160134399999996
2022-09,695.0,20991.261448438494,1,False,55,Bachelors,H,0.54286479
2022-09,696.0,18365.99844407299,1,False,44,Bachelors,H,0.452363587
2022-09,697.0,2317.509970956086,1,False,26,HighSchoolOrCollege,A,0.9762392240000001
2022-09,698.0,22661.281954610287,1,False,24,Bachelors,C,0.674877675
2022-09,699.0,15771.368828895125,1,False,33,HighSchoolOrCollege,A,0.055989127
2022-09,700.0,5090.383884197715,1,False,28,HighSchoolOrCollege,I,0.907301342
2022-09,701.0,4978.857211811742,1,False,50,HighSchoolOrCollege,G,0.440877016
2022-09,702.0,28511.54805649458,1,False,49,Bachelors,J,0.288396985
2022-09,703.0,5249.222796890249,1,False,49,HighSchoolOrCollege,F,0.609793327
2022-09,704.0,2559.554519361276,1,False,44,HighSchoolOrCollege,C,0.746716458
2022-09,705.0,3118.6975333755,1,False,50,HighSchoolOrCollege,E,0.6922839409999999
2022-09,706.0,6147.7375117389465,1,False,24,HighSchoolOrCollege,I,0.40452952200000003
2022-09,707.0,16145.29903081509,1,False,57,HighSchoolOrCollege,F,0.27581147300000003
2022-09,708.0,5436.872054551503,1,False,23,HighSchoolOrCollege,J,0.570765537
2022-09,709.0,12425.632953725943,1,False,52,HighSchoolOrCollege,G,0.10083792300000001
2022-09,710.0,24808.058310145185,1,False,50,Bachelors,F,0.32495407600000004
2022-09,711.0,23049.17740595205,1,False,27,Bachelors,D,0.9428015790000001
2022-09,712.0,15294.669169983083,1,False,51,HighSchoolOrCollege,C,0.325503058
2022-09,713.0,27884.539407674805,1,False,22,Bachelors,D,0.11885355
2022-09,714.0,16582.948626770805,1,False,50,Graduate,C,0.905015948
2022-09,715.0,21076.403143441716,1,False,58,Graduate,D,0.373642689
2022-09,716.0,26387.652035565763,1,False,20,Bachelors,H,0.132319548
2022-09,717.0,15179.088714891042,1,False,36,HighSchoolOrCollege,G,0.318139199
2022-09,718.0,16547.23506665746,1,False,19,Graduate,E,0.839634412
2022-09,719.0,3093.679019217985,1,False,47,Low,F,0.960391982
2022-09,720.0,3432.0482846174327,1,False,56,Graduate,C,0.930475595
2022-09,721.0,26912.596436615775,1,False,24,Bachelors,I,0.23240781100000002
2022-09,722.0,4846.758946352645,1,False,35,HighSchoolOrCollege,E,0.634111119
2022-09,723.0,15126.606698337808,1,False,55,HighSchoolOrCollege,E,0.315916767
2022-09,724.0,7214.025973981264,1,False,50,Low,B,0.241785645
2022-09,725.0,4853.375686458691,1,False,57,HighSchoolOrCollege,A,0.624709649
2022-09,726.0,5538.554820160102,1,False,20,HighSchoolOrCollege,A,0.502901494
2022-09,727.0,15402.36100378238,1,False,58,Bachelors,J,0.9454306459999999
2022-09,728.0,7101.006659829042,1,False,38,Low,H,0.037220396
2022-09,729.0,4711.106521861969,1,False,19,HighSchoolOrCollege,H,0.465075787
2022-09,730.0,2936.4524361425288,1,False,48,HighSchoolOrCollege,A,0.7484738959999999
2022-09,731.0,18937.101111891334,1,False,44,Bachelors,B,0.619208795
2022-09,732.0,29701.251622464824,1,False,41,Graduate,A,0.240042805
2022-09,733.0,7877.50538827556,1,False,50,Low,J,0.29849059699999997
2022-09,734.0,17703.259669103867,1,False,38,Bachelors,H,0.522010625
2022-09,735.0,8392.537955482321,1,False,51,Low,F,0.063256748
2022-09,736.0,11894.463827939902,1,False,46,HighSchoolOrCollege,B,0.130649539
2022-09,737.0,12810.90332148416,1,False,43,Bachelors,F,0.9339377990000001
2022-09,738.0,7017.845624855946,1,False,23,Bachelors,G,0.879171582
2022-09,739.0,5529.665286102138,1,False,49,HighSchoolOrCollege,I,0.68222841
2022-09,740.0,4185.278347991361,1,False,41,HighSchoolOrCollege,A,0.40904007299999995
2022-09,741.0,13654.014266035238,1,False,49,HighSchoolOrCollege,C,0.18718043899999998
2022-09,742.0,12195.527060498012,1,False,57,HighSchoolOrCollege,I,0.091096884
2022-09,743.0,23563.736691960483,1,False,51,Bachelors,C,0.07744295400000001
2022-09,744.0,4819.469333334126,1,False,57,HighSchoolOrCollege,G,0.44764494899999996
2022-09,745.0,11748.326794148903,1,False,50,HighSchoolOrCollege,J,0.10382656
2022-09,746.0,4735.612637772911,1,False,19,HighSchoolOrCollege,G,0.588102942
2022-09,747.0,11580.329064680838,1,False,36,HighSchoolOrCollege,A,0.06646967599999999
2022-09,748.0,20057.602362693327,1,False,26,Graduate,E,0.8746617440000001
2022-09,749.0,15251.500618093774,1,False,58,HighSchoolOrCollege,G,0.017790641
2022-09,750.0,26954.958333772644,1,False,30,Bachelors,G,0.262320121
2022-09,751.0,15943.06241343823,1,False,32,Graduate,E,0.77217008
2022-09,752.0,23822.568622305647,1,False,47,Graduate,E,0.7361496740000001
2022-09,753.0,16882.85951078374,1,False,21,Bachelors,J,0.339503386
2022-09,754.0,27084.776730626305,1,False,34,Bachelors,A,0.17565975
2022-09,755.0,3308.836716943833,1,False,58,HighSchoolOrCollege,C,0.41413795299999995
2022-09,758.0,8595.308074951687,3,True,56,HighSchoolOrCollege,C,0.000204
2022-09,759.0,5292.916364417886,3,True,54,Graduate,I,0.8804688479999999
2022-09,763.0,25343.16012005245,3,True,27,Graduate,F,0.338259596
2022-09,764.0,8177.839096583549,3,True,52,HighSchoolOrCollege,C,0.12564865
2022-09,765.0,17955.145434129576,3,True,29,Graduate,E,0.7406829079999999
2022-09,766.0,6074.513274559227,3,True,38,HighSchoolOrCollege,F,0.573952621
2022-09,767.0,7488.18182104436,3,True,18,HighSchoolOrCollege,J,0.268937352
2022-09,769.0,28150.269419571916,3,True,28,Graduate,D,0.289569911
2022-09,770.0,15530.05382290584,3,True,32,Bachelors,G,0.623466515
2022-09,772.0,9985.374877510187,3,True,38,Graduate,A,0.8068712240000001
2022-09,775.0,5878.951333343463,3,True,41,HighSchoolOrCollege,J,0.45321741299999996
2022-09,776.0,17108.21235800685,3,True,34,Bachelors,D,0.321067111
2022-09,777.0,6271.527638120626,3,True,48,HighSchoolOrCollege,D,0.112504967
2022-09,778.0,4306.164610131315,3,True,18,HighSchoolOrCollege,J,0.449689991
2022-09,779.0,7504.964112809926,3,True,31,HighSchoolOrCollege,G,0.193751151
2022-09,781.0,6213.718551728611,3,True,42,HighSchoolOrCollege,J,0.1411042
2022-09,782.0,13025.073636821991,3,True,30,Bachelors,J,0.834580963
2022-09,783.0,6324.694922747534,3,True,47,HighSchoolOrCollege,B,0.37730938399999997
2022-09,784.0,5855.944525520193,3,True,54,HighSchoolOrCollege,D,0.5172385110000001
2022-09,786.0,10154.154604791149,3,True,23,HighSchoolOrCollege,B,0.001365799
2022-09,787.0,6801.910627180935,3,True,37,HighSchoolOrCollege,H,0.14514474
2022-09,788.0,5947.994245468066,3,True,31,HighSchoolOrCollege,A,0.415138085
2022-09,795.0,5327.605386109119,3,True,50,HighSchoolOrCollege,A,0.517422334
2022-09,796.0,6078.568492428929,3,True,58,HighSchoolOrCollege,F,0.430036143
2022-09,797.0,3709.280813788822,3,True,30,HighSchoolOrCollege,J,0.665923892
2022-09,798.0,11948.727639127237,3,True,36,Bachelors,I,0.96008167
2022-09,800.0,28548.620780359524,3,True,50,Graduate,I,0.027591944
2022-09,801.0,25676.56104482721,3,True,43,Graduate,I,0.490190335
2022-09,803.0,6211.31836572544,3,True,43,HighSchoolOrCollege,B,0.217382928
2022-09,804.0,5063.015686524578,3,True,18,HighSchoolOrCollege,A,0.46858388799999995
2022-09,805.0,6217.149648615183,3,True,19,HighSchoolOrCollege,I,0.328587955
2022-09,807.0,7773.718633641279,3,True,27,HighSchoolOrCollege,F,0.033479552
2022-09,809.0,6329.798732921872,3,True,43,HighSchoolOrCollege,B,0.45728012700000004
2022-09,810.0,8785.74775751608,3,True,46,HighSchoolOrCollege,C,0.144875993
2022-09,811.0,25158.826613107423,3,True,27,Graduate,D,0.030335914
2022-09,812.0,4977.256654677671,3,True,44,HighSchoolOrCollege,F,0.619525261
2022-09,813.0,3818.503502124094,3,True,29,HighSchoolOrCollege,F,0.539387528
2022-09,814.0,17226.292819361643,3,True,54,Bachelors,F,0.44174758
2022-09,815.0,3900.2017432432085,3,True,38,HighSchoolOrCollege,F,0.521630433
2022-09,819.0,24740.005041456694,3,True,18,Graduate,C,0.28306628899999997
2022-09,820.0,21795.130408622164,3,True,44,Bachelors,E,0.065357535
2022-09,821.0,9039.546275925259,3,True,35,HighSchoolOrCollege,H,0.053564289
2022-09,822.0,5794.060421153172,3,True,57,HighSchoolOrCollege,B,0.202769644
2022-09,823.0,26104.445392288766,3,True,22,Graduate,A,0.269842118
2022-09,826.0,23894.49427116979,3,True,28,Graduate,J,0.610736625
2022-09,829.0,8315.500170109963,3,True,26,HighSchoolOrCollege,B,0.280151127
2022-09,830.0,19753.06587859178,3,True,57,Bachelors,G,0.15243179099999998
2022-09,833.0,7337.18144084271,2,False,22,HighSchoolOrCollege,D,0.139770688
2022-09,835.0,13273.712563050547,2,False,49,Bachelors,D,0.957400017
2022-09,836.0,5568.087437613356,2,False,53,HighSchoolOrCollege,A,0.201801545
2022-09,837.0,7117.496768906592,2,False,49,HighSchoolOrCollege,F,0.048428984
2022-09,838.0,18848.725065478964,2,False,52,Bachelors,E,0.22148915600000002
2022-09,840.0,16110.65982604912,2,False,47,Bachelors,E,0.46911396299999997
2022-09,841.0,21751.60486186443,2,False,57,Graduate,G,0.655361489
2022-09,843.0,11141.180965146448,2,False,59,Bachelors,H,0.683850663
2022-09,844.0,17143.364518181654,2,False,46,Bachelors,H,0.659909909
2022-09,845.0,8587.084509312892,2,False,40,HighSchoolOrCollege,G,0.23471213300000002
2022-09,848.0,22261.30096314207,2,False,34,Graduate,B,0.633519504
2022-09,849.0,11570.471530043094,2,False,30,Bachelors,I,0.8282595840000001
2022-09,850.0,15532.398155015613,2,False,57,Bachelors,C,0.631431974
2022-09,851.0,13531.024081383715,2,False,19,Graduate,D,0.6777121890000001
2022-09,852.0,6772.250895704794,2,False,50,HighSchoolOrCollege,F,0.30005276
2022-09,854.0,17885.817333466275,2,False,28,Bachelors,B,0.042899175
2022-09,857.0,8981.52080293306,2,False,57,Bachelors,H,0.8530496240000001
2022-09,861.0,17422.21293949554,2,False,59,Bachelors,H,0.332054621
2022-09,863.0,11078.352047978158,2,False,59,Bachelors,F,0.807449064
2022-09,865.0,6031.939211956027,2,False,39,HighSchoolOrCollege,F,0.115098336
2022-09,866.0,8384.761286485993,2,False,42,Bachelors,I,0.997670843
2022-09,868.0,16292.705504435435,2,False,51,HighSchoolOrCollege,I,0.38081745
2022-09,869.0,23808.327881726043,2,False,53,Graduate,I,0.495487226
2022-09,870.0,9772.717781587065,2,False,32,Bachelors,F,0.8209035159999999
2022-09,871.0,25409.21320535621,2,False,48,Graduate,I,0.067887485
2022-09,873.0,17665.264533850594,2,False,58,Bachelors,J,0.282834314
2022-09,874.0,10428.385294591779,2,False,55,Graduate,F,0.891019925
2022-09,877.0,16282.71691468594,2,False,24,Bachelors,J,0.573668238
2022-09,878.0,15754.436460411,2,False,40,Bachelors,J,0.337456142
2022-09,879.0,15605.575106997881,2,False,53,Bachelors,A,0.353813394
2022-09,880.0,16985.732318413942,2,False,49,Bachelors,J,0.021946709
2022-09,881.0,11474.4369346175,2,False,53,Bachelors,C,0.8892928959999999
2022-09,882.0,23592.657142382403,2,False,44,Graduate,G,0.20389365
2022-09,888.0,22272.16654757451,2,False,31,Graduate,B,0.643407835
2022-09,889.0,19515.28486158565,2,False,19,Bachelors,A,0.126644557
2022-09,890.0,14645.466915326058,2,False,21,Graduate,G,0.875200368
2022-09,891.0,21429.254546264943,2,False,28,Graduate,G,0.554827306
2022-09,893.0,16652.002939022175,2,False,46,Graduate,F,0.540411016
2022-09,894.0,13528.969155463707,2,False,44,Bachelors,D,0.550025961
2022-09,895.0,12927.6216437954,2,False,40,Bachelors,A,0.628664697
2022-09,898.0,16299.800781620717,2,False,60,Graduate,J,0.48692032799999996
2022-09,899.0,16096.407415529571,2,False,59,Graduate,B,0.544405537
2022-09,903.0,17192.961246718325,2,False,23,Bachelors,G,0.210131243
2022-09,904.0,16960.934235858294,2,False,59,Bachelors,B,0.161994033
2022-09,905.0,12873.00806639829,2,False,50,Bachelors,J,0.533005979
2022-09,906.0,5107.496799553194,2,False,22,Bachelors,E,0.930669564
2022-09,908.0,13150.93971051518,2,False,29,Bachelors,I,0.598767089
2022-09,910.0,11540.09818577647,2,False,41,Bachelors,D,0.652990074
2022-09,912.0,10408.172181465476,2,False,28,Graduate,H,0.9333777940000001
2022-09,913.0,17854.266435734167,2,False,55,Bachelors,J,0.000265
2022-09,914.0,22741.414822163297,2,False,44,Graduate,D,0.405713393
2022-09,915.0,6298.220277059034,2,False,40,Bachelors,B,0.992351674
2022-09,916.0,11601.518512784985,2,False,38,Bachelors,D,0.784906863
2022-09,917.0,11636.216461031485,2,False,32,Bachelors,G,0.43161211899999996
2022-09,918.0,18286.300779413872,2,False,33,Graduate,A,0.23059399100000003
2022-09,921.0,9911.468426392375,2,False,52,Bachelors,G,0.9310299470000001
2022-09,922.0,17341.79268769626,2,False,55,Bachelors,A,0.046984156
2022-09,926.0,12631.807305971643,1,False,57,HighSchoolOrCollege,A,0.185717667
2022-09,927.0,23461.232643192005,1,False,58,Bachelors,D,0.093249599
2022-09,928.0,15756.905233273868,1,False,20,Bachelors,G,0.44518445100000004
2022-09,929.0,2994.608407580984,1,False,43,HighSchoolOrCollege,E,0.7779909840000001
2022-09,930.0,12317.700010311575,1,False,41,HighSchoolOrCollege,F,0.203002706
2022-09,931.0,3534.6150664090815,1,False,30,HighSchoolOrCollege,I,0.88226691
2022-09,932.0,6100.377526099923,1,False,23,HighSchoolOrCollege,J,0.522667054
2022-09,933.0,9172.390737960652,1,False,53,HighSchoolOrCollege,D,0.097293702
2022-09,934.0,21510.613346190865,1,False,42,Graduate,B,0.536881382
